StudentID,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance
9776,3,90,Yes,5,8,Good
9777,6,68,No,5,5,Average
9778,6,77,No,7,6,Average
9779,7,40,No,7,5,Poor
9780,9,79,No,7,7,Good
9781,7,47,Yes,9,6,Poor
9782,1,96,No,7,9,Good
9783,8,77,No,9,0,Good
9784,5,56,Yes,4,2,Poor
9785,9,58,No,6,2,Average
9786,5,72,No,9,2,Average
9787,5,54,No,6,3,Poor
9788,2,84,No,8,0,Average
9789,3,70,No,4,1,Poor
9790,9,60,No,5,4,Average
9791,7,42,Yes,7,5,Poor
9792,1,41,No,8,8,Poor
9793,3,74,Yes,5,1,Average
9794,2,80,No,6,8,Average
9795,1,98,Yes,5,6,Good
9796,9,55,Yes,7,8,Average
9797,8,95,Yes,7,3,Distinction
9798,5,84,Yes,9,6,Good
9799,2,90,No,9,0,Good
9800,1,98,No,6,7,Good
9801,7,89,No,7,6,Distinction
9802,2,60,Yes,4,6,Poor
9803,1,51,Yes,8,1,Poor
9804,2,67,Yes,6,9,Poor
9805,7,51,Yes,6,8,Poor
9806,7,72,Yes,5,7,Average
9807,6,59,Yes,6,0,Poor
9808,5,79,Yes,8,0,Average
9809,3,88,No,4,4,Average
9810,3,60,Yes,5,1,Poor
9811,9,99,No,8,0,Distinction
9812,4,91,No,9,9,Good
9813,9,93,Yes,6,7,Distinction
9814,4,78,Yes,7,3,Average
9815,2,80,Yes,9,1,Average
9816,4,88,Yes,7,4,Good
9817,6,98,No,8,5,Distinction
9818,6,81,Yes,4,7,Good
9819,5,75,No,7,6,Average
9820,1,61,Yes,8,6,Poor
9821,3,65,No,5,0,Poor
9822,5,46,No,6,2,Poor
9823,6,46,No,4,2,Poor
9824,1,47,No,4,6,Poor
9825,9,65,No,5,1,Average
9826,3,63,Yes,4,9,Poor
9827,3,63,Yes,8,6,Poor
9828,2,79,Yes,4,8,Average
9829,8,87,No,4,0,Good
9830,3,51,Yes,4,1,Poor
9831,6,86,No,8,5,Good
9832,2,47,No,9,1,Poor
9833,7,93,Yes,6,1,Good
9834,4,48,No,7,4,Poor
9835,9,42,Yes,9,6,Poor
9836,9,93,No,4,3,Distinction
9837,7,60,Yes,5,5,Average
9838,8,70,No,5,2,Average
9839,3,87,Yes,8,3,Average
9840,5,86,Yes,6,3,Good
9841,2,63,No,4,3,Poor
9842,7,43,No,8,0,Poor
9843,8,59,No,7,3,Average
9844,9,55,Yes,6,3,Average
9845,7,49,Yes,6,5,Poor
9846,8,82,No,8,8,Good
9847,9,65,Yes,9,9,Average
9848,6,68,Yes,5,5,Average
9849,2,44,No,9,5,Poor
9850,2,50,Yes,6,6,Poor
9851,4,68,Yes,5,6,Average
9852,9,84,Yes,6,0,Good
9853,7,54,No,6,7,Poor
9854,2,45,Yes,6,0,Poor
9855,8,87,No,7,8,Good
9856,7,54,Yes,5,3,Poor
9857,9,82,Yes,7,8,Good
9858,8,59,Yes,5,7,Average
9859,3,73,Yes,7,8,Average
9860,1,99,Yes,7,5,Good
9861,2,99,No,7,8,Good
9862,2,41,Yes,8,3,Poor
9863,4,83,Yes,7,2,Average
9864,6,55,Yes,9,2,Poor
9865,4,58,Yes,9,7,Poor
9866,9,73,No,6,1,Average
9867,4,88,Yes,4,5,Good
9868,6,53,Yes,7,8,Poor
9869,6,63,Yes,4,8,Average
9870,1,67,Yes,4,7,Poor
9871,8,87,No,6,7,Good
9872,3,71,No,4,0,Poor
9873,6,76,Yes,4,6,Average
9874,3,49,Yes,9,0,Poor
9875,2,88,Yes,4,8,Average
9876,5,84,Yes,5,2,Average
9877,1,87,Yes,7,0,Average
9878,9,48,No,7,7,Poor
9879,7,63,No,4,6,Average
9880,3,75,Yes,6,1,Average
9881,4,95,Yes,5,6,Good
9882,6,68,Yes,6,4,Average
9883,3,99,No,6,6,Good
9884,7,68,Yes,4,9,Average
9885,6,97,Yes,8,6,Distinction
9886,9,87,No,4,1,Good
9887,5,62,No,9,1,Poor
9888,4,66,Yes,8,6,Poor
9889,3,70,Yes,5,2,Average
9890,1,82,Yes,8,3,Average
9891,3,46,Yes,4,6,Poor
9892,3,88,No,4,1,Good
9893,7,93,No,6,1,Good
9894,7,84,Yes,4,8,Good
9895,1,43,No,9,0,Poor
9896,3,53,Yes,4,2,Poor
9897,8,81,No,7,9,Good
9898,9,81,Yes,7,3,Good
9899,7,49,Yes,6,4,Poor
9900,7,98,No,8,2,Distinction
9901,8,83,No,8,8,Good
9902,6,73,No,7,4,Average
9903,3,65,No,9,6,Poor
9904,1,62,No,5,6,Poor
9905,7,48,Yes,9,8,Poor
9906,1,76,Yes,7,1,Average
9907,1,47,No,9,2,Poor
9908,9,92,Yes,5,3,Distinction
9909,7,53,Yes,8,7,Average
9910,4,46,Yes,7,0,Poor
9911,6,46,Yes,4,8,Poor
9912,1,48,No,5,4,Poor
9913,7,42,Yes,5,3,Poor
9914,6,53,Yes,5,7,Poor
9915,4,56,Yes,8,8,Poor
9916,7,89,Yes,9,2,Distinction
9917,3,83,No,6,3,Average
9918,1,61,Yes,4,0,Poor
9919,4,85,Yes,7,2,Average
9920,3,65,Yes,9,9,Poor
9921,1,97,No,5,4,Good
9922,2,67,No,8,7,Poor
9923,5,84,Yes,5,0,Average
9924,8,53,Yes,9,0,Poor
9925,1,48,No,7,2,Poor
9926,4,90,Yes,4,8,Good
9927,4,65,No,5,8,Poor
9928,5,41,Yes,8,0,Poor
9929,7,50,Yes,8,3,Poor
9930,8,56,No,6,7,Poor
9931,6,73,Yes,8,1,Average
9932,1,58,Yes,6,3,Poor
9933,7,78,Yes,4,6,Good
9934,3,57,No,7,6,Poor
9935,6,52,No,6,4,Poor
9936,8,44,Yes,5,6,Poor
9937,7,89,Yes,9,5,Good
9938,6,62,Yes,5,1,Poor
9939,9,97,Yes,7,8,Distinction
9940,9,95,No,8,4,Distinction
9941,1,63,No,9,1,Poor
9942,1,68,No,5,5,Poor
9943,1,87,Yes,9,9,Average
9944,8,86,Yes,6,4,Good
9945,7,47,No,7,1,Poor
9946,3,65,Yes,5,9,Poor
9947,2,54,Yes,8,9,Poor
9948,4,96,No,9,6,Good
9949,3,40,Yes,8,9,Poor
9950,7,67,No,9,1,Average
9951,8,88,Yes,5,6,Good
9952,6,86,Yes,7,5,Good
9953,3,85,Yes,4,3,Average
9954,6,53,Yes,5,3,Poor
9955,2,81,Yes,8,5,Average
9956,7,73,No,4,8,Average
9957,7,98,No,7,9,Distinction
9958,4,70,Yes,8,5,Average
9959,8,45,Yes,7,5,Poor
9960,4,88,No,9,0,Good
9961,7,44,No,5,4,Poor
9962,4,70,Yes,7,0,Average
9963,5,76,No,8,8,Average
9964,7,54,No,5,9,Poor
9965,3,54,No,8,3,Poor
9966,5,91,Yes,8,1,Good
9967,3,82,No,4,8,Average
9968,5,44,No,6,5,Poor
9969,3,67,No,7,9,Poor
9970,7,72,No,7,2,Average
9971,1,50,Yes,4,1,Poor
9972,9,82,No,9,5,Good
9973,9,45,No,7,9,Poor
9974,5,62,No,4,5,Poor
9975,9,79,Yes,7,8,Good
9976,6,41,Yes,7,4,Poor
9977,5,54,Yes,8,8,Poor
9978,3,62,No,4,4,Poor
9979,8,61,No,9,1,Average
9980,4,48,No,7,0,Poor
9981,3,86,Yes,9,8,Good
9982,6,79,No,6,9,Good
9983,8,69,No,4,6,Average
9984,9,55,Yes,4,2,Average
9985,6,98,No,4,5,Distinction
9986,5,85,No,8,9,Average
9987,2,86,Yes,4,3,Average
9988,2,91,Yes,8,8,Good
9989,9,69,Yes,6,1,Average
9990,2,84,Yes,5,3,Average
9991,2,48,Yes,8,0,Poor
9992,3,40,No,7,6,Poor
9993,3,98,Yes,4,3,Good
9994,4,77,No,5,4,Average
9995,7,47,No,8,0,Poor
9996,9,98,Yes,9,1,Distinction
9997,2,98,Yes,9,3,Good
9998,4,91,No,7,1,Good
9999,9,57,No,5,0,Average
10000,2,66,No,6,9,Poor
10001,1,57,Yes,8,0,Poor
10002,8,71,No,9,5,Average
10003,9,97,Yes,9,1,Distinction
10004,7,88,No,8,2,Good
10005,8,71,No,9,4,Average
10006,4,92,No,6,2,Good
10007,4,87,Yes,9,5,Good
10008,2,84,Yes,8,6,Average
10009,8,93,No,4,9,Distinction
10010,2,75,No,9,5,Average
10011,9,75,No,8,1,Good
10012,4,60,Yes,4,8,Poor
10013,1,85,Yes,9,1,Average
10014,4,71,Yes,9,5,Average
10015,3,70,Yes,8,8,Average
10016,6,76,Yes,7,8,Average
10017,7,55,No,7,1,Poor
10018,8,85,No,5,8,Good
10019,2,85,No,7,7,Average
10020,6,53,Yes,6,6,Poor
10021,6,96,No,5,7,Distinction
10022,5,63,Yes,7,9,Poor
10023,7,64,Yes,4,7,Average
10024,3,85,No,8,0,Average
10025,4,90,No,7,8,Good
10026,9,74,Yes,4,5,Average
10027,4,56,Yes,5,0,Poor
10028,3,85,No,8,0,Average
10029,2,81,Yes,7,6,Average
10030,5,84,Yes,5,9,Good
10031,4,93,Yes,7,1,Good
10032,8,43,No,5,5,Poor
10033,7,50,Yes,7,4,Poor
10034,6,86,Yes,4,4,Good
10035,2,54,Yes,6,9,Poor
10036,3,69,Yes,4,5,Poor
10037,9,63,Yes,8,7,Average
10038,9,41,Yes,7,4,Poor
10039,5,82,Yes,6,7,Good
10040,3,73,No,6,4,Average
10041,2,62,No,8,9,Poor
10042,8,70,No,8,5,Average
10043,6,76,Yes,6,7,Average
10044,7,52,No,8,1,Poor
10045,1,72,No,8,6,Poor
10046,1,46,Yes,7,2,Poor
10047,2,71,No,4,8,Poor
10048,3,46,Yes,9,9,Poor
10049,1,81,Yes,5,6,Average
10050,5,77,Yes,6,2,Average
10051,3,91,No,5,7,Good
10052,1,83,Yes,6,9,Average
10053,8,52,No,6,1,Poor
10054,6,63,Yes,4,9,Poor
10055,9,67,Yes,6,7,Average
10056,3,71,No,6,6,Average
10057,9,82,Yes,4,4,Good
10058,9,57,No,8,3,Average
10059,1,73,Yes,9,9,Average
10060,3,87,Yes,5,9,Good
10061,6,73,Yes,6,0,Average
10062,8,90,Yes,4,3,Distinction
10063,4,77,Yes,6,5,Average
10064,5,40,Yes,4,5,Poor
10065,9,82,Yes,5,1,Good
10066,6,89,Yes,7,8,Good
10067,7,81,No,8,0,Good
10068,7,70,No,7,3,Average
10069,4,89,No,4,3,Good
10070,4,99,Yes,6,1,Good
10071,4,40,No,8,7,Poor
10072,5,90,No,5,1,Good
10073,5,55,Yes,9,1,Poor
10074,8,97,No,8,1,Distinction
10075,9,78,Yes,6,0,Good
10076,2,54,No,7,4,Poor
10077,7,72,No,4,3,Average
10078,1,62,No,7,1,Poor
10079,1,92,No,8,0,Average
10080,4,80,No,9,0,Average
10081,7,73,Yes,6,1,Average
10082,2,56,No,4,0,Poor
10083,2,64,Yes,6,8,Poor
10084,1,95,No,6,1,Good
10085,2,81,Yes,9,2,Average
10086,7,45,No,8,8,Poor
10087,9,70,No,7,4,Average
10088,6,44,No,6,7,Poor
10089,2,79,No,6,6,Average
10090,9,79,No,6,5,Good
10091,7,69,Yes,4,1,Average
10092,1,44,No,6,3,Poor
10093,9,51,No,6,8,Average
10094,2,46,Yes,8,6,Poor
10095,4,84,No,6,2,Average
10096,9,52,No,9,5,Average
10097,4,88,No,9,7,Good
10098,3,43,No,6,7,Poor
10099,1,89,No,9,7,Average
10100,7,81,Yes,8,7,Good
10101,6,42,No,4,9,Poor
10102,4,51,Yes,9,5,Poor
10103,6,40,No,9,9,Poor
10104,6,66,No,7,2,Average
10105,4,82,Yes,8,8,Average
10106,6,89,No,9,2,Good
10107,8,52,No,4,3,Poor
10108,3,56,Yes,7,9,Poor
10109,4,47,No,6,0,Poor
10110,1,71,No,8,1,Poor
10111,4,59,Yes,9,5,Poor
10112,9,90,Yes,6,0,Distinction
10113,8,56,No,8,8,Average
10114,4,73,No,7,7,Average
10115,7,74,No,9,1,Average
10116,3,74,Yes,4,1,Average
10117,9,77,Yes,8,7,Good
10118,4,81,No,4,7,Average
10119,2,63,No,6,0,Poor
10120,5,93,No,6,4,Good
10121,2,57,Yes,7,1,Poor
10122,6,89,Yes,7,0,Good
10123,1,85,Yes,5,2,Average
10124,6,87,No,5,2,Good
10125,4,78,No,7,9,Average
10126,3,72,No,9,8,Average
10127,2,88,Yes,6,9,Average
10128,7,62,No,4,0,Average
10129,9,64,Yes,7,1,Average
10130,3,76,No,9,8,Average
10131,6,66,Yes,4,4,Average
10132,9,40,No,5,8,Poor
10133,2,60,No,4,5,Poor
10134,7,98,Yes,7,9,Distinction
10135,5,88,No,6,9,Good
10136,5,49,Yes,7,2,Poor
10137,7,70,No,8,7,Average
10138,9,83,No,9,8,Distinction
10139,4,64,No,9,1,Poor
10140,9,59,Yes,9,8,Average
10141,9,96,No,8,3,Distinction
10142,4,41,Yes,8,7,Poor
10143,3,94,No,6,4,Good
10144,2,87,No,9,5,Average
10145,9,54,Yes,7,3,Average
10146,2,67,No,8,4,Average
10147,6,52,No,7,0,Poor
10148,5,89,Yes,5,2,Good
10149,5,99,Yes,9,3,Distinction
10150,4,91,No,8,0,Good
10151,6,93,Yes,8,2,Good
10152,5,53,Yes,6,3,Poor
10153,4,89,No,7,8,Good
10154,9,41,Yes,6,2,Poor
10155,6,73,Yes,6,2,Average
10156,3,74,No,7,3,Average
10157,6,76,Yes,5,8,Average
10158,1,64,Yes,7,8,Poor
10159,5,87,No,5,0,Good
10160,6,93,No,6,7,Good
10161,8,54,Yes,5,9,Poor
10162,9,51,No,9,0,Poor
10163,3,48,Yes,5,1,Poor
10164,2,97,Yes,5,9,Good
10165,4,70,Yes,8,4,Average
10166,8,53,Yes,8,5,Poor
10167,8,68,No,6,1,Average
10168,3,92,No,7,9,Good
10169,4,87,Yes,5,4,Average
10170,3,82,No,9,2,Average
10171,2,77,Yes,8,6,Average
10172,4,81,Yes,7,0,Average
10173,6,99,No,9,4,Distinction
10174,5,47,No,5,2,Poor
10175,3,87,Yes,7,1,Average
10176,2,42,No,9,2,Poor
10177,9,41,Yes,4,9,Poor
10178,1,55,No,9,3,Poor
10179,9,58,No,9,1,Average
10180,1,69,Yes,5,1,Poor
10181,7,80,No,7,2,Average
10182,6,55,No,5,1,Poor
10183,7,70,Yes,5,5,Average
10184,3,93,Yes,4,1,Good
10185,3,97,Yes,9,0,Good
10186,1,67,Yes,7,7,Poor
10187,4,43,Yes,6,9,Poor
10188,2,49,Yes,8,3,Poor
10189,8,90,No,5,1,Good
10190,3,84,Yes,5,3,Average
10191,7,57,Yes,5,1,Poor
10192,7,86,Yes,5,4,Good
10193,9,71,No,8,6,Good
10194,6,69,Yes,6,5,Average
10195,1,75,Yes,4,1,Poor
10196,8,48,No,6,3,Poor
10197,1,75,No,8,7,Average
10198,3,68,Yes,7,6,Poor
10199,5,55,No,4,6,Poor
10200,8,67,No,4,3,Average
10201,9,60,Yes,7,0,Average
10202,7,86,Yes,9,6,Good
10203,9,95,Yes,5,5,Distinction
10204,3,41,No,8,7,Poor
10205,5,99,Yes,7,4,Distinction
10206,8,98,No,6,7,Distinction
10207,1,85,Yes,6,9,Average
10208,8,74,No,9,7,Good
10209,7,93,Yes,7,8,Distinction
10210,1,67,No,8,0,Poor
10211,6,94,Yes,9,2,Distinction
10212,1,75,Yes,9,5,Average
10213,2,70,Yes,9,3,Poor
10214,5,72,No,4,7,Average
10215,2,62,No,4,9,Poor
10216,1,99,Yes,5,0,Good
10217,6,80,No,8,4,Good
10218,8,56,Yes,6,3,Average
10219,8,85,No,6,0,Good
10220,8,88,Yes,5,9,Good
10221,6,40,No,6,5,Poor
10222,3,81,No,9,9,Average
10223,1,62,No,5,2,Poor
10224,2,87,No,5,4,Average
10225,5,66,No,7,5,Average
10226,5,64,Yes,4,3,Average
10227,1,71,No,8,9,Poor
10228,1,58,No,8,9,Poor
10229,9,63,No,4,5,Average
10230,2,96,No,9,6,Good
10231,7,42,Yes,8,1,Poor
10232,4,99,No,6,6,Good
10233,7,51,No,6,6,Poor
10234,8,74,Yes,8,1,Average
10235,5,54,Yes,7,2,Poor
10236,1,56,No,8,2,Poor
10237,4,89,Yes,5,0,Average
10238,3,71,No,9,0,Average
10239,5,46,No,5,9,Poor
10240,6,58,Yes,4,5,Poor
10241,2,46,No,9,8,Poor
10242,7,44,Yes,9,8,Poor
10243,3,97,Yes,6,0,Good
10244,1,79,No,9,6,Average
10245,3,60,No,7,5,Poor
10246,9,87,Yes,8,3,Good
10247,6,87,No,5,2,Good
10248,6,90,Yes,6,8,Good
10249,4,96,Yes,6,9,Good
10250,8,86,Yes,7,4,Good
10251,5,46,Yes,7,7,Poor
10252,7,76,No,7,3,Average
10253,9,62,No,7,3,Average
10254,5,50,No,5,5,Poor
10255,5,49,No,7,5,Poor
10256,4,96,No,6,2,Good
10257,6,60,No,6,1,Poor
10258,2,94,Yes,9,8,Average
10259,3,98,No,8,1,Good
10260,1,80,Yes,6,8,Average
10261,2,72,Yes,6,7,Average
10262,2,59,Yes,5,9,Poor
10263,8,72,No,9,6,Good
10264,8,79,Yes,6,4,Good
10265,2,74,No,4,2,Poor
10266,6,73,Yes,6,1,Average
10267,5,75,No,8,7,Average
10268,3,66,No,8,1,Poor
10269,5,58,No,9,7,Poor
10270,5,82,No,9,4,Good
10271,5,44,No,7,8,Poor
10272,3,68,Yes,5,3,Poor
10273,3,95,No,8,7,Good
10274,4,49,No,4,6,Poor
10275,7,95,Yes,4,7,Distinction
10276,2,98,No,7,4,Good
10277,4,94,No,5,1,Good
10278,4,79,No,5,6,Average
10279,1,52,No,9,2,Poor
10280,8,68,No,6,9,Average
10281,1,44,Yes,4,9,Poor
10282,8,97,No,4,9,Distinction
10283,7,97,Yes,4,9,Distinction
10284,9,98,No,4,1,Distinction
10285,8,51,Yes,8,2,Poor
10286,5,98,Yes,5,3,Good
10287,8,52,Yes,6,9,Poor
10288,3,61,No,8,6,Poor
10289,7,79,No,5,9,Good
10290,4,54,Yes,7,0,Poor
10291,5,52,No,4,5,Poor
10292,9,40,No,6,5,Poor
10293,7,93,Yes,5,7,Distinction
10294,4,77,No,7,1,Average
10295,6,82,Yes,4,1,Average
10296,7,84,No,7,0,Good
10297,9,92,Yes,7,2,Distinction
10298,4,91,No,8,6,Good
10299,3,40,No,7,7,Poor
10300,8,50,Yes,8,6,Poor
10301,1,97,Yes,9,8,Good
10302,9,82,No,8,7,Good
10303,1,79,Yes,7,7,Average
10304,2,61,Yes,5,1,Poor
10305,8,74,Yes,7,0,Average
10306,9,99,Yes,7,5,Distinction
10307,7,90,Yes,5,6,Distinction
10308,3,83,No,4,5,Average
10309,7,45,Yes,6,6,Poor
10310,6,67,Yes,9,7,Average
10311,2,70,Yes,4,1,Poor
10312,3,94,Yes,7,0,Good
10313,5,47,No,4,9,Poor
10314,4,44,Yes,6,7,Poor
10315,2,81,No,4,7,Average
10316,4,93,No,6,7,Good
10317,8,87,Yes,4,9,Distinction
10318,5,83,Yes,8,6,Good
10319,5,56,No,7,1,Poor
10320,3,77,No,6,3,Average
10321,8,48,No,9,8,Poor
10322,6,49,Yes,7,7,Poor
10323,2,59,No,8,3,Poor
10324,2,53,Yes,4,7,Poor
10325,9,53,No,7,9,Average
10326,7,65,No,4,5,Average
10327,9,68,Yes,4,8,Average
10328,6,88,Yes,7,0,Good
10329,5,66,No,6,5,Average
10330,1,64,Yes,6,3,Poor
10331,6,55,Yes,7,2,Poor
10332,6,75,No,6,4,Average
10333,3,73,Yes,5,9,Average
10334,3,55,Yes,4,7,Poor
10335,3,72,No,7,9,Average
10336,3,42,No,9,5,Poor
10337,7,62,Yes,8,0,Average
10338,2,50,Yes,7,5,Poor
10339,2,87,Yes,7,6,Average
10340,3,97,No,4,5,Good
10341,7,57,No,8,2,Poor
10342,3,86,Yes,4,8,Average
10343,7,80,Yes,9,9,Good
10344,9,83,Yes,6,9,Distinction
10345,4,68,No,7,3,Poor
10346,7,98,No,4,4,Distinction
10347,9,89,Yes,9,4,Distinction
10348,8,44,Yes,9,2,Poor
10349,8,63,Yes,5,1,Average
10350,9,68,Yes,7,7,Average
10351,5,68,No,9,6,Average
10352,5,99,Yes,6,4,Distinction
10353,3,65,Yes,4,0,Poor
10354,5,79,No,4,9,Average
10355,8,42,Yes,5,0,Poor
10356,5,41,Yes,6,7,Poor
10357,4,64,Yes,9,3,Poor
10358,8,58,Yes,5,3,Average
10359,7,79,Yes,9,8,Good
10360,6,41,Yes,9,1,Poor
10361,5,58,No,7,4,Poor
10362,5,40,Yes,8,5,Poor
10363,2,66,No,9,5,Poor
10364,4,93,No,4,9,Good
10365,8,84,No,9,2,Good
10366,8,94,No,5,9,Distinction
10367,1,91,Yes,9,5,Average
10368,2,88,Yes,4,9,Average
10369,5,74,Yes,4,9,Average
10370,9,80,Yes,5,4,Good
10371,7,44,No,4,7,Poor
10372,5,77,No,6,3,Average
10373,1,43,No,6,9,Poor
10374,6,56,Yes,8,9,Poor
10375,8,92,No,6,2,Distinction
10376,7,60,Yes,5,5,Average
10377,2,92,No,9,9,Good
10378,5,87,Yes,6,8,Good
10379,4,70,No,8,7,Average
10380,9,87,No,7,9,Distinction
10381,1,61,Yes,7,7,Poor
10382,6,50,No,5,2,Poor
10383,3,73,No,8,0,Average
10384,9,88,Yes,6,2,Good
10385,5,54,No,8,2,Poor
10386,6,89,No,4,5,Good
10387,9,49,No,8,2,Poor
10388,9,77,No,6,1,Average
10389,8,71,Yes,5,8,Average
10390,9,92,Yes,4,5,Distinction
10391,4,87,No,8,4,Average
10392,6,70,Yes,7,2,Average
10393,5,76,No,6,6,Average
10394,5,83,Yes,5,6,Average
10395,4,67,No,9,3,Average
10396,2,70,No,6,9,Poor
10397,6,45,Yes,8,1,Poor
10398,9,53,No,5,1,Poor
10399,1,97,No,7,7,Good
10400,7,62,No,4,3,Poor
10401,6,55,No,8,6,Poor
10402,3,64,Yes,5,2,Poor
10403,1,78,Yes,4,8,Average
10404,4,41,Yes,5,9,Poor
10405,9,77,Yes,9,8,Good
10406,2,80,No,8,6,Average
10407,3,78,No,5,6,Average
10408,2,73,No,7,0,Average
10409,2,90,No,5,9,Average
10410,8,79,Yes,8,7,Good
10411,3,82,Yes,5,1,Average
10412,7,64,Yes,4,7,Average
10413,8,75,No,4,1,Average
10414,3,55,No,9,0,Poor
10415,2,96,No,6,7,Good
10416,8,57,No,9,3,Average
10417,3,52,Yes,6,9,Poor
10418,7,98,Yes,7,5,Distinction
10419,1,76,Yes,4,9,Poor
10420,6,66,No,6,9,Average
10421,9,73,Yes,5,0,Average
10422,3,50,No,7,8,Poor
10423,7,40,Yes,8,6,Poor
10424,6,52,Yes,6,4,Poor
10425,8,69,No,9,5,Average
10426,3,44,No,6,2,Poor
10427,3,57,No,9,8,Poor
10428,4,53,Yes,9,1,Poor
10429,3,52,Yes,4,9,Poor
10430,9,71,Yes,7,0,Average
10431,4,46,Yes,9,0,Poor
10432,6,47,No,4,9,Poor
10433,8,89,Yes,4,1,Good
10434,8,46,No,9,5,Poor
10435,5,91,Yes,7,5,Good
10436,5,88,No,5,8,Good
10437,6,55,No,6,9,Poor
10438,7,82,Yes,4,3,Good
10439,7,70,Yes,6,7,Average
10440,4,90,No,7,3,Good
10441,6,66,Yes,5,2,Average
10442,7,99,No,8,3,Distinction
10443,5,72,Yes,5,0,Average
10444,5,92,Yes,7,8,Good
10445,2,68,Yes,5,4,Poor
10446,7,47,Yes,8,6,Poor
10447,6,72,Yes,4,2,Average
10448,1,80,No,5,4,Average
10449,4,58,Yes,9,9,Poor
10450,3,60,No,9,3,Poor
10451,3,80,No,7,6,Average
10452,7,60,No,5,4,Average
10453,4,64,Yes,8,1,Poor
10454,8,81,No,7,2,Good
10455,9,95,No,5,7,Distinction
10456,3,62,No,7,2,Poor
10457,5,50,No,9,6,Poor
10458,4,72,No,8,4,Average
10459,6,59,No,4,6,Poor
10460,4,64,Yes,8,9,Average
10461,8,65,No,4,8,Average
10462,3,79,No,6,6,Average
10463,5,91,Yes,9,5,Good
10464,1,51,No,9,0,Poor
10465,6,71,Yes,9,3,Average
10466,5,72,Yes,8,7,Average
10467,8,49,No,4,0,Poor
10468,9,43,No,6,5,Poor
10469,8,54,Yes,6,1,Poor
10470,8,90,Yes,6,8,Distinction
10471,3,45,Yes,7,7,Poor
10472,4,66,Yes,8,8,Poor
10473,4,44,No,8,8,Poor
10474,5,44,Yes,9,1,Poor
10475,9,57,Yes,8,1,Average
10476,9,67,Yes,8,8,Average
10477,1,74,No,7,1,Average
10478,8,98,Yes,8,3,Distinction
10479,1,61,Yes,4,1,Poor
10480,2,73,No,6,0,Poor
10481,7,43,No,7,9,Poor
10482,8,57,Yes,7,6,Average
10483,1,80,Yes,9,4,Average
10484,3,90,Yes,8,2,Good
10485,7,65,No,6,7,Average
10486,9,81,No,4,4,Good
10487,8,61,Yes,6,0,Average
10488,8,86,Yes,5,8,Good
10489,9,72,Yes,6,4,Average
10490,3,82,No,4,2,Average
10491,8,53,Yes,4,5,Poor
10492,1,70,Yes,4,7,Poor
10493,8,49,No,7,1,Poor
10494,7,90,Yes,7,2,Good
10495,8,63,No,5,6,Average
10496,1,60,No,6,1,Poor
10497,6,87,Yes,8,4,Good
10498,7,47,No,9,8,Poor
10499,5,71,No,5,6,Average
10500,5,70,Yes,8,2,Average
10501,7,73,No,8,1,Average
10502,3,62,No,5,9,Poor
10503,6,64,Yes,6,8,Average
10504,7,46,Yes,9,8,Poor
10505,1,58,Yes,8,8,Poor
10506,2,46,Yes,7,9,Poor
10507,4,86,Yes,7,2,Good
10508,8,47,No,5,0,Poor
10509,6,53,No,9,8,Poor
10510,1,40,No,9,6,Poor
10511,5,52,No,8,1,Poor
10512,7,42,No,5,5,Poor
10513,6,92,Yes,9,8,Good
10514,9,67,Yes,9,7,Average
10515,8,77,Yes,7,5,Good
10516,4,90,Yes,5,5,Good
10517,5,54,No,8,7,Poor
10518,7,75,Yes,8,8,Good
10519,8,92,Yes,7,7,Distinction
10520,5,42,No,4,0,Poor
10521,9,43,No,4,1,Poor
10522,4,44,Yes,9,5,Poor
10523,4,89,No,6,7,Good
10524,8,65,No,7,3,Average
10525,1,64,Yes,6,3,Poor
10526,8,49,No,9,1,Poor
10527,5,47,Yes,7,9,Poor
10528,1,51,No,8,0,Poor
10529,4,93,No,7,9,Good
10530,2,97,No,5,8,Good
10531,4,98,No,6,6,Good
10532,8,42,Yes,7,8,Poor
10533,5,66,No,6,1,Poor
10534,1,89,Yes,9,9,Average
10535,7,62,Yes,7,4,Average
10536,1,79,No,4,1,Average
10537,9,97,No,6,9,Distinction
10538,3,72,Yes,8,6,Average
10539,3,53,No,8,8,Poor
10540,6,93,No,7,2,Good
10541,6,62,Yes,8,0,Average
10542,6,70,No,8,3,Average
10543,1,52,Yes,6,3,Poor
10544,5,96,No,7,5,Distinction
10545,6,51,No,6,4,Poor
10546,8,74,No,7,4,Average
10547,1,57,No,8,8,Poor
10548,5,60,No,7,0,Poor
10549,3,84,No,9,7,Good
10550,2,86,Yes,7,7,Average
10551,8,81,Yes,5,7,Good
10552,7,40,No,7,2,Poor
10553,7,77,No,5,9,Good
10554,5,80,Yes,6,7,Average
10555,9,81,Yes,5,1,Good
10556,5,86,Yes,6,7,Good
10557,2,48,No,7,7,Poor
10558,3,62,No,6,2,Poor
10559,4,53,No,8,3,Poor
10560,5,50,Yes,9,8,Poor
10561,3,46,Yes,7,8,Poor
10562,7,70,No,5,9,Average
10563,5,63,Yes,9,8,Average
10564,5,65,No,4,9,Average
10565,6,69,No,9,5,Average
10566,7,73,Yes,7,0,Average
10567,8,85,No,9,7,Good
10568,9,77,Yes,9,8,Good
10569,4,44,Yes,8,7,Poor
